Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-03-20,16.646541115200865,16.73387622194857,16.56674748006647,16.60915756225586,208398400,0.0,0.0
2014-03-21,16.710624251987248,16.76780017152143,16.534700797819127,16.740154266357422,374046400,0.0,0.0
2014-03-24,16.91450616410606,16.979849342048702,16.80895076727804,16.938695907592773,355700800,0.0,0.0
2014-03-25,17.011263763520997,17.144777110822073,16.95125917856488,17.120901107788086,282293200,0.0,0.0
2014-03-26,17.168975605192074,17.24688513495991,16.928336376675993,16.957237243652344,299768000,0.0,0.0
2014-03-27,16.964764930734837,17.01126029558558,16.810831768498502,16.884342193603516,222031600,0.0,0.0
2014-03-28,16.911369550193175,16.930846511527886,16.783510152626032,16.865503311157227,200564000,0.0,0.0
2014-03-31,16.93995764871966,16.98959378250408,16.836286329510365,16.86173439025879,168669200,0.0,0.0
2014-04-01,16.893772498658112,17.02289017414522,16.862672115980263,17.01597785949707,200760000,0.0,0.0
2014-04-02,17.03891403562916,17.07347058184175,16.97231420757386,17.044254302978516,180420800,0.0,0.0
2014-04-03,17.00781543972807,17.042685728225052,16.89000909603135,16.926136016845703,162344000,0.0,0.0
2014-04-04,16.958174289145138,16.96414203257849,16.668212759176146,16.70716667175293,275251200,0.0,0.0
2014-04-07,16.587789868352743,16.678265690035094,16.395216476758147,16.44485092163086,289850400,0.0,0.0
2014-04-08,16.498886990652192,16.528103265325647,16.295002222813544,16.443910598754883,243888400,0.0,0.0
2014-04-09,16.418771682292764,16.66538016627552,16.399294732537985,16.6600399017334,206169600,0.0,0.0
2014-04-10,16.671352662062127,16.720361305488627,16.435426317627567,16.445165634155273,239652000,0.0,0.0
2014-04-11,16.304422525450466,16.424743755037962,16.245991666746082,16.32358741760254,271717600,0.0,0.0
2014-04-14,16.395532921854016,16.40370019191644,16.24819657790543,16.388622283935547,205674000,0.0,0.0
2014-04-15,16.34432637365066,16.387363927275004,16.063474962391982,16.271757125854492,266490000,0.0,0.0
2014-04-16,16.274574123539516,16.370076429748323,16.15174134338975,16.304733276367188,214765600,0.0,0.0
2014-04-17,16.33583234278871,16.579613775484994,16.31069971743486,16.49102210998535,284334400,0.0,0.0
2014-04-21,16.50360299376771,16.717225464647615,16.460250015628457,16.68675422668457,182548800,0.0,0.0
2014-04-22,16.59690514179279,16.707487108515117,16.540044626337302,16.70340347290039,202563200,0.0,0.0
2014-04-23,16.620462711320695,16.68549215733973,16.475637974225513,16.485063552856445,394940000,0.0,0.0
2014-04-24,17.85035935617957,17.9065923664812,17.615374261366604,17.836536407470703,759911600,0.0,0.0
2014-04-25,17.734755342584897,17.96911134115044,17.71685043356323,17.96754264831543,390275200,0.0,0.0
2014-04-28,17.994554874183024,18.715530953151177,17.98669966775821,18.663381576538086,669485600,0.0,0.0
2014-04-29,18.652385294158748,18.722754990260487,18.519499430492857,18.608089447021484,337377600,0.0,0.0
2014-04-30,18.61783639984754,18.83114510053112,18.528617192006177,18.53772735595703,456640800,0.0,0.0
2014-05-01,18.597723007860708,18.685685549092675,18.42054297144302,18.581388473510742,244048000,0.0,0.0
2014-05-02,18.608405796004348,18.66683833298741,18.52578351748511,18.615943908691406,191514400,0.0,0.0
2014-05-05,18.53929598624567,18.88046401344131,18.53489693551364,18.87920570373535,287067200,0.0,0.0
2014-05-06,18.905597426333596,18.987590575151916,18.67344093322754,18.67344093322754,374564400,0.0,0.0
2014-05-07,18.69982188161269,18.763908419335177,18.463580159790453,18.608089447021484,282864400,0.0,0.0
2014-05-08,18.583139263099476,18.77773811479732,18.524697521675446,18.574926376342773,230297200,0.1175,0.0
2014-05-09,18.465934904705318,18.519954701009286,18.332937791664996,18.497526168823242,291597600,0.0,0.0
2014-05-12,18.55912443402078,18.754037014428487,18.556279955438875,18.72781753540039,213208800,0.0,0.0
2014-05-13,18.701601298991335,18.781840585477713,18.66053518308795,18.757200241088867,159737200,0.0,0.0
2014-05-14,18.71519330506658,18.87219816562482,18.69339574434391,18.760683059692383,166404000,0.0,0.0
2014-05-15,18.786892296702803,18.846913157938033,18.576498730219758,18.601139068603516,230846000,0.0,0.0
2014-05-16,18.595138407955922,18.876294739015176,18.493101582637657,18.87566375732422,276256400,0.0,0.0
2014-05-19,18.886400512783474,19.18587887812352,18.869973059283563,19.099321365356445,317755200,0.0,0.0
2014-05-20,19.09680064296185,19.156506029853347,18.977388182061755,19.103118896484375,234836000,0.0,0.0
2014-05-21,19.075318977064935,19.16598296454081,19.019404541125944,19.153663635253906,196859600,0.0,0.0
2014-05-22,19.16282559310642,19.265495110968295,19.083849949352704,19.183990478515625,200760000,0.0,0.0
2014-05-23,19.183358657654658,19.41965628386121,19.158718311868945,19.40070152282715,232209600,0.0,0.0
2014-05-27,19.455989421149184,19.77126275966743,19.448092024027083,19.76399803161621,348866000,0.0,0.0
2014-05-28,19.776312578108886,19.896673200144566,19.70554982499297,19.71281623840332,315481600,0.0,0.0
2014-05-29,19.83411996462539,20.119067248331447,19.83159266361772,20.071996688842773,376474000,0.0,0.0
2014-05-30,20.154135019064494,20.34968032149412,19.867293064241295,19.996814727783203,564020800,0.0,0.0
2014-06-02,20.027142658156652,20.0546257954376,19.665114326032924,19.85939598083496,369350800,0.0,0.0
2014-06-03,19.85339957180575,20.178151155910207,19.846765825312712,20.140241622924805,292709200,0.0,0.0
2014-06-04,20.137073043824117,20.467194554550233,20.09505708802501,20.370210647583008,335482000,0.0,0.0
2014-06-05,20.413813208255927,20.513955434411926,20.30040349104595,20.45014190673828,303805600,0.0,0.0
2014-06-06,20.530697551482483,20.573661680860184,20.35916158626029,20.393909454345703,349938400,0.0,0.0
2014-06-09,20.49910391756027,20.760041886005478,20.289027468752458,20.720237731933594,301660000,0.0,7.0
2014-06-10,20.948006696659093,21.01876944882378,20.691490665613923,20.841861724853516,251108000,0.0,0.0
2014-06-11,20.81533017252991,20.954645587686496,20.669382698458136,20.755624771118164,182724000,0.0,0.0
2014-06-12,20.79542380579498,20.81311491559746,20.322197584839746,20.40843963623047,218996000,0.0,0.0
2014-06-13,20.388533689859056,20.441607011389355,20.096637169909762,20.185091018676758,218100000,0.0,0.0
2014-06-16,20.235957165813126,20.510162641402392,20.22268798883234,20.388538360595703,142244000,0.0,0.0
2014-06-17,20.412861250055684,20.499103300094163,20.30008422284664,20.362001419067383,118904000,0.0,0.0
2014-06-18,20.40402027115451,20.408443893086368,20.200577527342556,20.384119033813477,134056000,0.0,0.0
2014-06-19,20.408440193728342,20.410652004293343,20.198362055098645,20.313352584838867,142112000,0.0,0.0
2014-06-20,20.31113607725315,20.46593072578094,20.101059674321487,20.103271484375,403592000,0.0,0.0
2014-06-23,20.193941654122632,20.260282479171927,20.034725023698137,20.085586547851562,174776000,0.0,0.0
2014-06-24,20.067888059253725,20.286810002052924,19.944053697608382,19.96395492553711,156144000,0.0,0.0
2014-06-25,19.948482801245966,20.056837906636233,19.824648395085664,19.981653213500977,147476000,0.0,0.0
2014-06-26,19.983864026724138,20.13423509260615,19.857817816140482,20.101064682006836,130516000,0.0,0.0
2014-06-27,20.08336971850493,20.344307644913492,20.07231235472074,20.339885711669922,256116000,0.0,0.0
2014-06-30,20.366425329015616,20.726874550315653,20.364213518331105,20.54996681213379,197929200,0.0,0.0
2014-07-01,20.680435180664062,20.80205946284252,20.59419312134379,20.680435180664062,152892000,0.0,0.0
2014-07-02,20.757830946952613,20.799845222793046,20.585345161340495,20.671588897705078,113860000,0.0,0.0
2014-07-03,20.713598880064445,20.808686464283802,20.609665742997162,20.7932071685791,91567200,0.0,0.0
2014-07-07,20.81754404786576,21.226641402584196,20.808698489905865,21.222219467163086,225872000,0.0,0.0
2014-07-08,21.288550497435136,21.405752830340838,20.76888639719934,21.085107803344727,260888000,0.0,0.0
2014-07-09,21.10501526839221,21.217792317619306,20.954644182305355,21.093957901000977,145744000,0.0,0.0
2014-07-10,20.733508565740205,21.129338327570252,20.680435231322917,21.016559600830078,158744000,0.0,0.0
2014-07-11,21.087318841103542,21.20451948259783,20.97675194352524,21.056360244750977,136072000,0.0,0.0
2014-07-14,21.197893335149697,21.425660955844993,21.151455423979375,21.32836151123047,171240000,0.0,0.0
2014-07-15,21.40575668965846,21.41681236954447,21.014348842535806,21.07847785949707,181911600,0.0,0.0
2014-07-16,21.44334226495857,21.472089048123003,20.95021320821144,20.95905876159668,213585200,0.0,0.0
2014-07-17,21.01434831402949,21.069631773421175,20.47035927606936,20.58534812927246,229192000,0.0,0.0
2014-07-18,20.70254455151905,20.9502132989108,20.569862937282835,20.881662368774414,199952000,0.0,0.0
2014-07-21,21.00549918532405,21.007710995716362,20.7246600017128,20.7733097076416,156316000,0.0,0.0
2014-07-22,20.93694378459136,20.983381670229804,20.813109422888843,20.945789337158203,220788000,0.0,0.0
2014-07-23,21.100585209001107,21.644574113759578,21.045301763146178,21.491992950439453,371672000,0.0,0.0
2014-07-24,21.458825351165522,21.520742548679788,21.321721780157436,21.456613540649414,182916000,0.0,0.0
2014-07-25,21.416811043896153,21.6357330626495,21.3703731421677,21.598140716552734,173876000,0.0,0.0
2014-07-28,21.63131137169947,21.945321008128907,21.57160597941054,21.896671295166016,221272000,0.0,0.0
2014-07-29,21.965228033150563,21.989552894175606,21.726403045150615,21.755149841308594,172572000,0.0,0.0
2014-07-30,21.76841559090431,21.825909174161033,21.59814159055899,21.704286575317383,132040000,0.0,0.0
2014-07-31,21.48535638549492,21.549483689602816,21.0806812100693,21.1403865814209,227372000,0.0,0.0
2014-08-01,20.98560327151426,21.365953773767444,20.96570034717349,21.257596969604492,194044000,0.0,0.0
2014-08-04,21.31067133424673,21.35710924378439,21.04530968202332,21.138185501098633,159832000,0.0,0.0
2014-08-05,21.087319993395653,21.158082744227837,20.866186186155446,21.03424835205078,223732000,0.0,0.0
2014-08-06,20.95242913585135,21.113857564401055,20.943583580727804,20.99886703491211,154232000,0.0,0.0
2014-08-07,21.09664948080194,21.32332715467943,20.912195065528646,20.996644973754883,186844000,0.1175,0.0
2014-08-08,20.947753038993003,21.072203392207584,20.729963225358592,21.054424285888672,167460000,0.0,0.0
2014-08-11,21.172207698473738,21.352218181114782,21.076647122296773,21.332216262817383,146340000,0.0,0.0
2014-08-12,21.343330343106746,21.530005886168937,21.247769759250904,21.327774047851562,135180000,0.0,0.0
2014-08-13,21.367776164787237,21.610010147094727,21.343330315773397,21.610010147094727,127664000,0.0,0.0
2014-08-14,21.630008226660234,21.68334384435319,21.512224627146793,21.667787551879883,112464000,0.0,0.0
2014-08-15,21.75668835815743,21.821136360653536,21.525565013329437,21.77446746826172,195804000,0.0,0.0
2014-08-18,21.887801395097693,22.08336817872539,21.774463404232304,22.036699295043945,190288000,0.0,0.0
2014-08-19,22.09225154786878,22.37448758317703,22.07224963445644,22.34115219116211,277596000,0.0,0.0
2014-08-20,22.321162097970213,22.465612703042456,22.212266321626604,22.350051879882812,210796000,0.0,0.0
2014-08-21,22.350049221344307,22.432276323096666,22.247821894995152,22.352272033691406,133912000,0.0,0.0
2014-08-22,22.28781558822699,22.550051393947655,22.265592559709997,22.51671600341797,176736000,0.0,0.0
2014-08-25,22.621173136640152,22.705621349467553,22.507833451799204,22.565614700317383,161080000,0.0,0.0
2014-08-26,22.53894334389367,22.556722448311966,22.414493003983015,22.421159744262695,132608000,0.0,0.0
2014-08-27,22.450050090337246,22.794513041321977,22.3789353663576,22.69672966003418,209476000,0.0,0.0
2014-08-28,22.576726927462406,22.841185645162174,22.570060185925275,22.72340202331543,273840000,0.0,0.0
2014-08-29,22.858963559579003,22.867853113000777,22.712288471383168,22.778959274291992,178380000,0.0,0.0
2014-09-02,22.903407831365833,23.05452683664273,22.82784917648179,22.956745147705078,214256000,0.0,0.0
2014-09-03,22.912295790125736,22.934518822633333,21.907800139407485,21.987804412841797,501684000,0.0,0.0
2014-09-04,21.9678060136986,22.24337539102966,21.732238779488902,21.80557632446289,342872000,0.0,0.0
2014-09-05,21.95669698467326,22.087814094116517,21.8478012174475,21.994476318359375,233828000,0.0,0.0
2014-09-08,22.067813704828485,22.07003482172827,21.790021496537637,21.85891342163086,185426800,0.0,0.0
2014-09-09,22.018919466744638,22.90785443080691,21.365551725596024,21.776683807373047,759385200,0.0,0.0
2014-09-10,21.781131570251073,22.47005589593935,21.725573129542195,22.44561004638672,403478400,0.0,0.0
2014-09-11,22.314498097823716,22.543398655169817,22.138933181143347,22.541175842285156,249412400,0.0,0.0
2014-09-12,22.492278945613045,22.710068779336787,22.46338916681164,22.59228515625,250504400,0.0,0.0
2014-09-15,22.847851048067973,22.90118836825812,22.543391898983362,22.585615158081055,245266000,0.0,0.0
2014-09-16,22.17892824298042,22.503389304495045,21.976694722884172,22.41449546813965,267632400,0.0,0.0
2014-09-17,22.505607433426025,22.62339272587795,22.35448844033634,22.574501037597656,243706000,0.0,0.0
2014-09-18,22.65228644833564,22.745624217414825,22.570059349570275,22.621173858642578,149197600,0.0,0.0
2014-09-19,22.73228926554957,22.745622747267948,22.33449067103231,22.436717987060547,283609600,0.0,0.0
2014-09-22,22.623394689106032,22.698953344453415,22.352269263666454,22.458940505981445,211153600,0.0,0.0
2014-09-23,22.356713022670835,22.876740835414424,22.343379541359838,22.810070037841797,253608800,0.0,0.0
2014-09-24,22.703402271609825,22.856742416684977,22.490056364923483,22.612285614013672,240687200,0.0,0.0
2014-09-25,22.336712156680512,22.381158223441563,21.716679860963893,21.750015258789062,400368000,0.0,0.0
2014-09-26,21.896687948456375,22.390047073364258,21.86779817551904,22.390047073364258,249482000,0.0,0.0
2014-09-29,21.923358842793927,22.321157441811092,21.918913218498272,22.247819900512695,199065200,0.0,0.0
2014-09-30,22.403380553872456,22.56561191392662,22.341155384155915,22.390047073364258,221056400,0.0,0.0
2014-10-01,22.354492123542588,22.376716854974493,21.9344704712157,22.0411434173584,205965200,0.0,0.0
2014-10-02,22.06114444860692,22.27226753637571,21.7877978752815,22.201152801513672,191031200,0.0,0.0
2014-10-03,22.0989215078734,22.270040725076527,22.010027681381025,22.13892364501953,173878400,0.0,0.0
2014-10-06,22.212259483530175,22.36782410376901,22.094475884018987,22.13892364501953,148204800,0.0,0.0
2014-10-07,22.09670044449998,22.250042264945836,21.941137507459874,21.945581436157227,168376800,0.0,0.0
2014-10-08,21.947806039174644,22.47005502243428,21.847799832480888,22.40116310119629,229618800,0.0,0.0
2014-10-09,22.565616675854606,22.752292224397593,22.358939206819688,22.450054168701172,309506000,0.0,0.0
2014-10-10,22.376719118725415,22.67451156033895,22.29004808300153,22.385608673095703,265326400,0.0,0.0
2014-10-13,22.518952501034793,22.61895703789419,22.181156158447266,22.181156158447266,214333600,0.0,0.0
2014-10-14,22.310044627658776,22.338934402963694,21.90557929584565,21.945581436157227,254754400,0.0,0.0
2014-10-15,21.77224402053987,22.034479952646496,21.152211561690063,21.67668342590332,403734400,0.0,0.0
2014-10-16,21.23443569028373,21.716682525394162,21.20332310063202,21.392221450805664,288618000,0.0,0.0
2014-10-17,21.667794697965178,22.00114538562618,21.51445283907815,21.70557403564453,272718800,0.0,0.0
2014-10-20,21.850022977141595,22.21448620392701,21.827799940485708,22.170040130615234,310069200,0.0,0.0
2014-10-21,22.894516803295843,22.894516803295843,22.505607798138502,22.772289276123047,378495600,0.0,0.0
2014-10-22,22.854518220565755,23.13675603482811,22.801182594877904,22.887853622436523,273052400,0.0,0.0
2014-10-23,23.130089061605844,23.345656069964942,23.0300828569964,23.296764373779297,284298800,0.0,0.0
2014-10-24,23.374544742630647,23.443436659177824,23.23009247313691,23.383434295654297,188215600,0.0,0.0
2014-10-27,23.301204660282018,23.441212985747224,23.267869263956555,23.358985900878906,136750800,0.0,0.0
2014-10-28,23.42343903108305,23.72123146057129,23.41232666469537,23.72123146057129,192243600,0.0,0.0
2014-10-29,23.70122835608176,23.861236917773166,23.636780368983338,23.854568481445312,210751600,0.0,0.0
2014-10-30,23.77012293302299,23.85679396439076,23.53455568833202,23.774568557739258,162619200,0.0,0.0
2014-10-31,24.00346640342064,24.010133144247916,23.825678735651845,24.001243591308594,178557200,0.0,0.0
2014-11-03,24.05013254538419,24.51237907252558,24.00346366940001,24.312368392944336,209130400,0.0,0.0
2014-11-04,24.303480627538548,24.33237040179279,23.939017449291974,24.13458251953125,166297600,0.0,0.0
2014-11-05,24.245701270485995,24.290149036846504,24.03013426628706,24.192365646362305,149743600,0.0,0.0
2014-11-06,24.239233414818084,24.281641458937248,24.060676545150447,24.261552810668945,139874000,0.1175,0.0
2014-11-07,24.272721515417068,24.39994398765928,24.22808270871715,24.330753326416016,134766000,0.0,0.0
2014-11-10,24.33298519963,24.40217756693326,24.254866432863157,24.290578842163086,108782000,0.0,0.0
2014-11-11,24.261555268190886,24.495913205515585,24.194597073855917,24.484752655029297,109769200,0.0,0.0
2014-11-12,24.413329728094865,24.870885055420494,24.411098980270925,24.83070945739746,187769600,0.0,0.0
2014-11-13,24.953468867170955,25.321743198146454,24.90882836748296,25.181129455566406,238091600,0.0,0.0
2014-11-14,25.254781447009414,25.48690690412066,24.821778026738368,25.48467445373535,176254400,0.0,0.0
2014-11-17,25.504765276335224,26.176589904156142,25.288265236143996,25.442270278930664,186986800,0.0,0.0
2014-11-18,25.431106593696484,25.821701956039533,25.41994604505671,25.772598266601562,176896000,0.0,0.0
2014-11-19,25.765902831445054,25.832861015254984,25.399859310796664,25.594039916992188,167476800,0.0,0.0
2014-11-20,25.647615620380023,26.082849895861305,25.6342226176152,25.96009063720703,173582000,0.0,0.0
2014-11-21,26.22792550586573,26.24131680421246,25.897592622805412,25.995800018310547,228717200,0.0,0.0
2014-11-24,26.080608562847267,26.50914704243258,26.02927412879161,26.4778995513916,189803200,0.0,0.0
2014-11-25,26.57610911384255,26.72788338405432,26.21452878405138,26.248008728027344,275361600,0.0,0.0
2014-11-26,26.3239028542371,26.58281096212574,26.299351003119074,26.56049156188965,163073200,0.0,0.0
2014-11-28,26.620756685295078,26.649773440980994,26.3484572515235,26.544870376586914,99257600,0.0,0.0
2014-12-01,26.518080645779264,26.616288039646065,24.83517216622479,25.68332290649414,335256000,0.0,0.0
2014-12-02,25.332906779751827,25.83510096701563,25.16550871733056,25.585119247436523,237395600,0.0,0.0
2014-12-03,25.83509334491464,25.969011414769714,25.692247176687808,25.875268936157227,172253600,0.0,0.0
2014-12-04,25.83955453594194,26.158726790787266,25.732420769522264,25.77705955505371,168178000,0.0,0.0
2014-12-05,25.888658981525296,25.90874762760637,25.58734291319371,25.667694091796875,153275600,0.0,0.0
2014-12-08,25.466823904652266,25.589583160160185,24.91329528657913,25.08738899230957,230659600,0.0,0.0
2014-12-09,24.59412280405462,25.511464282375,24.406636096825537,25.471288681030273,240832000,0.0,0.0
2014-12-10,25.536011212125334,25.634216894261233,24.89543416492941,24.9869441986084,178261200,0.0,0.0
2014-12-11,25.056141953331565,25.39986617222912,24.85079904007278,24.91329574584961,165606800,0.0,0.0
2014-12-12,24.654388250651113,24.969097448628744,24.45797512259485,24.491455078125,224112400,0.0,0.0
2014-12-15,24.70795048283698,24.90882847514886,23.737042173334025,24.156654357910156,268872400,0.0,0.0
2014-12-16,23.741506255637205,24.587424542010048,23.716954407264996,23.82632064819336,243162800,0.0,0.0
2014-12-17,23.908902694311344,24.515998105404606,23.84194280270788,24.420024871826172,213647200,0.0,0.0
2014-12-18,24.969096664058192,25.143190383911133,24.69902798289386,25.143190383911133,236024800,0.0,0.0
2014-12-19,25.056134881712293,25.27486733018421,24.922216812851435,24.948999404907227,353719200,0.0,0.0
2014-12-22,25.033824445014638,25.330675731303383,24.991416388604282,25.207918167114258,180670000,0.0,0.0
2014-12-23,25.272641925935993,25.294961324988165,25.100778977226167,25.118635177612305,104113600,0.0,0.0
2014-12-24,25.127561949073673,25.156576996021098,25.00033950805664,25.00033950805664,57918400,0.0,0.0
2014-12-26,25.02042734358894,25.560564624426572,25.000340395649317,25.442270278930664,134884000,0.0,0.0
2014-12-29,25.39763128846879,25.616363777721414,25.377542637820966,25.424415588378906,110395600,0.0,0.0
2014-12-30,25.36415176927891,25.42664676726767,25.022660028225342,25.11417007446289,119526000,0.0,0.0
2014-12-31,25.181130207567428,25.25032085557392,24.598584866414512,24.63652801513672,165613600,0.0,0.0
2015-01-02,24.861958186538114,24.87311873765414,23.96024048848819,24.402172088623047,212818400,0.0,0.0
2015-01-05,24.170046484250545,24.250397683927268,23.52723858969779,23.714723587036133,257142000,0.0,0.0
2015-01-06,23.779454006551045,23.978099579764283,23.35314610486926,23.71695899963379,263188400,0.0,0.0
2015-01-07,23.926759340516735,24.1499567287785,23.815160646385856,24.049518585205078,160423600,0.0,0.0
2015-01-08,24.379856054303136,25.031592141915336,24.261559985872825,24.973560333251953,237458000,0.0,0.0
2015-01-09,25.147648896300144,25.277103787962638,24.59858353491817,25.00033950805664,214798000,0.0,0.0
2015-01-12,25.13202052856292,25.138716176407836,24.283871645281824,24.384309768676758,198603200,0.0,0.0
2015-01-13,24.870887293938704,25.176668356572744,24.308430573852906,24.600818634033203,268367600,0.0,0.0
2015-01-14,24.33745143771349,24.66108707616158,24.216924604004557,24.507081985473633,195826400,0.0,0.0
2015-01-15,24.55171343188408,24.565104730658685,23.80623495050742,23.84194564819336,240056000,0.0,0.0
2015-01-16,23.888818010678648,24.01157726470661,23.480366350397674,23.656692504882812,314053200,0.0,0.0
2015-01-20,24.06960692564804,24.321821078810093,23.77052322544299,24.266021728515625,199599600,0.0,0.0
2015-01-21,24.317355074901087,24.788301706267696,24.165580780865483,24.451274871826172,194303600,0.0,0.0
2015-01-22,24.60974667556054,25.10301274275048,24.489219870933063,25.08738899230957,215185600,0.0,0.0
2015-01-23,25.06506456162117,25.388700057028,24.89320163840235,25.216838836669922,185859200,0.0,0.0
2015-01-26,25.386473759016518,25.524856770729553,25.176669344765262,25.243627548217773,222460000,0.0,0.0
2015-01-27,25.09184933397336,25.10524233486984,24.33521034346662,24.35976219177246,382274800,0.0,0.0
2015-01-28,26.254704784057274,26.36407271626825,25.736886978149414,25.736886978149414,585908400,0.0,0.0
2015-01-29,25.962322055185172,26.602899219916235,25.792691550755915,26.538171768188477,337745600,0.0,0.0
2015-01-30,26.426561624873408,26.783676977332444,26.080605116105403,26.149797439575195,334982000,0.0,0.0
2015-02-02,26.3484463897335,26.598426318061325,25.908747362121886,26.4778995513916,250956400,0.0,0.0
